image_id,label
test_1121a,oil
test_1121b,jam
test_1121c,spices
test_1121d,juice
test_1122a,tomatosauce
test_1122b,jam
test_1122c,vinegar
test_1122d,tomatosauce
test_1123a,tomatosauce
test_1123b,jam
test_1123c,jam
test_1123d,rice
test_1124a,water
test_1124b,water
test_1124c,water
test_1124d,fish
test_1125a,tea
test_1125b,water
test_1125c,rice
test_1125d,oil
test_1126a,coffee
test_1126b,coffee
test_1126c,cereal
test_1126d,water
test_1127a,juice
test_1127b,honey
test_1127c,oil
test_1127d,tomatosauce
test_1128a,jam
test_1128b,candy
test_1128c,water
test_1128d,corn
test_1129a,cereal
test_1129b,tea
test_1129c,vinegar
test_1129d,honey
test_1130a,coffee
test_1130b,cereal
test_1130c,fish
test_1130d,vinegar
test_1131a,tea
test_1131b,beans
test_1131c,pasta
test_1131d,jam
test_1132a,candy
test_1132b,candy
test_1132c,cereal
test_1132d,beans
test_1133a,tea
test_1133b,coffee
test_1133c,coffee
test_1133d,cereal
test_1134a,soda
test_1134b,honey
test_1134c,tomatosauce
test_1134d,sugar
test_1135a,candy
test_1135b,soda
test_1135c,cereal
test_1135d,water
test_1136a,beans
test_1136b,cereal
test_1136c,chocolate
test_1136d,jam
test_1137a,rice
test_1137b,soda
test_1137c,coffee
test_1137d,pasta
test_1138a,candy
test_1138b,nuts
test_1138c,candy
test_1138d,candy
test_1139a,coffee
test_1139b,juice
test_1139c,water
test_1139d,beans
test_1140a,tea
test_1140b,milk
test_1140c,chocolate
test_1140d,cereal
test_1141a,spices
test_1141b,cake
test_1141c,nuts
test_1141d,coffee
test_1142a,chocolate
test_1142b,corn
test_1142c,water
test_1142d,cereal
test_1143a,nuts
test_1143b,spices
test_1143c,juice
test_1143d,juice
test_1144a,nuts
test_1144b,water
test_1144c,nuts
test_1144d,tomatosauce
test_1145a,oil
test_1145b,cereal
test_1145c,nuts
test_1145d,juice
test_1146a,pasta
test_1146b,nuts
test_1146c,milk
test_1146d,fish
test_1147a,chocolate
test_1147b,cereal
test_1147c,chocolate
test_1147d,fish
test_1148a,tea
test_1148b,nuts
test_1148c,cereal
test_1148d,spices
test_1149a,water
test_1149b,tea
test_1149c,corn
test_1149d,flour
test_1150a,jam
test_1150b,cereal
test_1150c,cereal
test_1150d,tomatosauce
test_1151a,coffee
test_1151b,tomatosauce
test_1151c,milk
test_1151d,tea
test_1152a,spices
test_1152b,spices
test_1152c,pasta
test_1152d,nuts
test_1153a,pasta
test_1153b,oil
test_1153c,jam
test_1153d,honey
test_1154a,tea
test_1154b,sugar
test_1154c,spices
test_1154d,cereal
test_1155a,fish
test_1155b,candy
test_1155c,chocolate
test_1155d,tea
test_1156a,tomatosauce
test_1156b,cereal
test_1156c,juice
test_1156d,juice
test_1157a,tea
test_1157b,corn
test_1157c,coffee
test_1157d,tomatosauce
test_1158a,candy
test_1158b,juice
test_1158c,water
test_1158d,juice
test_1159a,beans
test_1159b,jam
test_1159c,candy
test_1159d,tomatosauce
test_1160a,cereal
test_1160b,rice
test_1160c,cake
test_1160d,cereal
test_1161a,water
test_1161b,tea
test_1161c,honey
test_1161d,cereal
test_1162a,candy
test_1162b,nuts
test_1162c,fish
test_1162d,candy
test_1163a,corn
test_1163b,flour
test_1163c,corn
test_1163d,corn
test_1164a,tea
test_1164b,beans
test_1164c,cereal
test_1164d,candy
test_1165a,flour
test_1165b,tea
test_1165c,spices
test_1165d,jam
test_1166a,cereal
test_1166b,spices
test_1166c,tomatosauce
test_1166d,tea
test_1167a,juice
test_1167b,tea
test_1167c,cereal
test_1167d,cereal
test_1168a,jam
test_1168b,jam
test_1168c,soda
test_1168d,nuts
test_1169a,tomatosauce
test_1169b,water
test_1169c,pasta
test_1169d,fish
test_1170a,juice
test_1170b,coffee
test_1170c,cereal
test_1170d,pasta
test_1171a,chocolate
test_1171b,pasta
test_1171c,candy
test_1171d,cake
test_1172a,cereal
test_1172b,candy
test_1172c,tomatosauce
test_1172d,jam
test_1173a,cake
test_1173b,spices
test_1173c,sugar
test_1173d,tomatosauce
test_1174a,beans
test_1174b,candy
test_1174c,cereal
test_1174d,soda
test_1175a,tomatosauce
test_1175b,tomatosauce
test_1175c,tea
test_1175d,honey
test_1176a,spices
test_1176b,beans
test_1176c,vinegar
test_1176d,cereal
test_1177a,water
test_1177b,cake
test_1177c,candy
test_1177d,juice
test_1178a,tomatosauce
test_1178b,candy
test_1178c,jam
test_1178d,tomatosauce
test_1179a,honey
test_1179b,jam
test_1179c,coffee
test_1179d,cereal
test_1180a,tea
test_1180b,candy
test_1180c,honey
test_1180d,jam
test_1181a,cereal
test_1181b,nuts
test_1181c,soda
test_1181d,coffee
test_1182a,jam
test_1182b,pasta
test_1182c,pasta
test_1182d,honey
test_1183a,nuts
test_1183b,water
test_1183c,pasta
test_1183d,honey
test_1184a,milk
test_1184b,tomatosauce
test_1184c,sugar
test_1184d,candy
test_1185a,coffee
test_1185b,candy
test_1185c,candy
test_1185d,milk
test_1186a,coffee
test_1186b,coffee
test_1186c,pasta
test_1186d,juice
test_1187a,cereal
test_1187b,rice
test_1187c,juice
test_1187d,candy
test_1188a,corn
test_1188b,oil
test_1188c,jam
test_1188d,cake
test_1189a,cereal
test_1189b,nuts
test_1189c,candy
test_1189d,corn
test_1190a,cereal
test_1190b,tomatosauce
test_1190c,candy
test_1190d,soda
test_1191a,honey
test_1191b,jam
test_1191c,chocolate
test_1191d,oil
test_1192a,milk
test_1192b,cereal
test_1192c,jam
test_1192d,nuts
test_1193a,corn
test_1193b,honey
test_1193c,fish
test_1193d,oil
test_1194a,coffee
test_1194b,chocolate
test_1194c,beans
test_1194d,fish
test_1195a,coffee
test_1195b,cereal
test_1195c,cereal
test_1195d,cake
test_1196a,jam
test_1196b,juice
test_1196c,tea
test_1196d,corn
test_1197a,spices
test_1197b,oil
test_1197c,water
test_1197d,cake
test_1198a,chocolate
test_1198b,water
test_1198c,jam
test_1198d,chocolate
test_1199a,juice
test_1199b,pasta
test_1199c,milk
test_1199d,oil
test_1200a,tea
test_1200b,cereal
test_1200c,tomatosauce
test_1200d,beans
test_1201a,nuts
test_1201b,soda
test_1201c,nuts
test_1201d,oil
test_1202a,chocolate
test_1202b,coffee
test_1202c,tomatosauce
test_1202d,chocolate
test_1203a,tomatosauce
test_1203b,beans
test_1203c,cereal
test_1203d,tea
test_1204a,water
test_1204b,cereal
test_1204c,spices
test_1204d,beans
test_1205a,juice
test_1205b,soda
test_1205c,tomatosauce
test_1205d,chocolate
test_1206a,candy
test_1206b,sugar
test_1206c,rice
test_1206d,vinegar
test_1207a,tea
test_1207b,milk
test_1207c,soda
test_1207d,juice
test_1208a,candy
test_1208b,cereal
test_1208c,jam
test_1208d,soda
test_1209a,candy
test_1209b,jam
test_1209c,beans
test_1209d,coffee
test_1210a,water
test_1210b,coffee
test_1210c,juice
test_1210d,cake
test_1211a,jam
test_1211b,cereal
test_1211c,chocolate
test_1211d,spices
test_1212a,vinegar
test_1212b,juice
test_1212c,nuts
test_1212d,jam
test_1213a,milk
test_1213b,juice
test_1213c,nuts
test_1213d,spices
test_1214a,soda
test_1214b,juice
test_1214c,juice
test_1214d,jam
test_1215a,corn
test_1215b,tea
test_1215c,water
test_1215d,water
test_1216a,vinegar
test_1216b,beans
test_1216c,sugar
test_1216d,coffee
test_1217a,cereal
test_1217b,chocolate
test_1217c,candy
test_1217d,honey
test_1218a,juice
test_1218b,chocolate
test_1218c,candy
test_1218d,sugar
test_1219a,coffee
test_1219b,cereal
test_1219c,sugar
test_1219d,jam
test_1220a,soda
test_1220b,soda
test_1220c,tomatosauce
test_1220d,nuts
test_1221a,juice
test_1221b,fish
test_1221c,coffee
test_1221d,vinegar
test_1222a,pasta
test_1222b,cereal
test_1222c,pasta
test_1222d,juice
test_1223a,corn
test_1223b,juice
test_1223c,cereal
test_1223d,corn
test_1224a,candy
test_1224b,juice
test_1224c,vinegar
test_1224d,jam
test_1225a,tea
test_1225b,water
test_1225c,juice
test_1225d,corn
test_1226a,jam
test_1226b,candy
test_1226c,cereal
test_1226d,coffee
test_1227a,corn
test_1227b,juice
test_1227c,juice
test_1227d,oil
test_1228a,corn
test_1228b,tea
test_1228c,juice
test_1228d,tomatosauce
test_1229a,tomatosauce
test_1229b,coffee
test_1229c,rice
test_1229d,rice
test_1230a,soda
test_1230b,tea
test_1230c,juice
test_1230d,chips
test_1231a,vinegar
test_1231b,coffee
test_1231c,juice
test_1231d,oil
test_1232a,chocolate
test_1232b,candy
test_1232c,rice
test_1232d,juice
test_1233a,cereal
test_1233b,chocolate
test_1233c,juice
test_1233d,water
test_1234a,coffee
test_1234b,jam
test_1234c,water
test_1234d,corn
test_1235a,tomatosauce
test_1235b,tea
test_1235c,corn
test_1235d,pasta
test_1236a,pasta
test_1236b,rice
test_1236c,cake
test_1236d,jam
test_1237a,vinegar
test_1237b,fish
test_1237c,tomatosauce
test_1237d,pasta
test_1238a,candy
test_1238b,tea
test_1238c,pasta
test_1238d,cereal
test_1239a,pasta
test_1239b,spices
test_1239c,candy
test_1239d,candy
test_1240a,juice
test_1240b,cereal
test_1240c,spices
test_1240d,chocolate
test_1241a,nuts
test_1241b,cereal
test_1241c,milk
test_1241d,nuts
test_1242a,tomatosauce
test_1242b,juice
test_1242c,nuts
test_1242d,cereal
test_1243a,candy
test_1243b,rice
test_1243c,water
test_1243d,rice
test_1244a,jam
test_1244b,tea
test_1244c,honey
test_1244d,corn
test_1245a,nuts
test_1245b,water
test_1245c,juice
test_1245d,cereal
test_1246a,cereal
test_1246b,spices
test_1246c,jam
test_1246d,cereal
test_1247a,water
test_1247b,spices
test_1247c,jam
test_1247d,spices
test_1248a,honey
test_1248b,pasta
test_1248c,candy
test_1248d,tomatosauce
test_1249a,cereal
test_1249b,water
test_1249c,juice
test_1249d,tea
test_1250a,coffee
test_1250b,coffee
test_1250c,spices
test_1250d,honey
test_1251a,candy
test_1251b,water
test_1251c,water
test_1251d,jam
test_1252a,corn
test_1252b,honey
test_1252c,candy
test_1252d,jam
test_1253a,water
test_1253b,oil
test_1253c,milk
test_1253d,flour
test_1254a,spices
test_1254b,milk
test_1254c,cereal
test_1254d,juice
test_1255a,pasta
test_1255b,cake
test_1255c,candy
test_1255d,corn
test_1256a,cereal
test_1256b,rice
test_1256c,tomatosauce
test_1256d,corn
test_1257a,tea
test_1257b,spices
test_1257c,jam
test_1257d,candy
test_1258a,spices
test_1258b,juice
test_1258c,coffee
test_1258d,soda
test_1259a,water
test_1259b,tea
test_1259c,vinegar
test_1259d,nuts
test_1260a,chips
test_1260b,juice
test_1260c,flour
test_1260d,candy
test_1261a,pasta
test_1261b,tomatosauce
test_1261c,candy
test_1261d,spices
test_1262a,beans
test_1262b,candy
test_1262c,juice
test_1262d,water
test_1263a,spices
test_1263b,corn
test_1263c,soda
test_1263d,coffee
test_1264a,chocolate
test_1264b,cereal
test_1264c,cereal
test_1264d,pasta
test_1265a,jam
test_1265b,cereal
test_1265c,corn
test_1265d,chocolate
test_1266a,tomatosauce
test_1266b,oil
test_1266c,sugar
test_1266d,nuts
test_1267a,cereal
test_1267b,candy
test_1267c,pasta
test_1267d,chocolate
test_1268a,juice
test_1268b,jam
test_1268c,corn
test_1268d,pasta
test_1269a,tomatosauce
test_1269b,tomatosauce
test_1269c,chocolate
test_1269d,spices
test_1270a,jam
test_1270b,juice
test_1270c,cereal
test_1270d,candy
test_1271a,tea
test_1271b,fish
test_1271c,honey
test_1271d,nuts
test_1272a,water
test_1272b,jam
test_1272c,cereal
test_1272d,coffee
test_1273a,oil
test_1273b,fish
test_1273c,candy
test_1273d,flour
test_1274a,milk
test_1274b,honey
test_1274c,beans
test_1274d,rice
test_1275a,jam
test_1275b,vinegar
test_1275c,chocolate
test_1275d,fish
test_1276a,nuts
test_1276b,coffee
test_1276c,water
test_1276d,cereal
test_1277a,tea
test_1277b,rice
test_1277c,milk
test_1277d,candy
test_1278a,candy
test_1278b,chips
test_1278c,cereal
test_1278d,cereal
test_1279a,pasta
test_1279b,candy
test_1279c,candy
test_1279d,tea
test_1280a,coffee
test_1280b,cereal
test_1280c,coffee
test_1280d,cake
test_1281a,coffee
test_1281b,water
test_1281c,water
test_1281d,vinegar
test_1282a,juice
test_1282b,honey
test_1282c,water
test_1282d,cereal
test_1283a,tea
test_1283b,sugar
test_1283c,juice
test_1283d,rice
test_1284a,nuts
test_1284b,water
test_1284c,honey
test_1284d,juice
test_1285a,coffee
test_1285b,tea
test_1285c,coffee
test_1285d,coffee
test_1286a,candy
test_1286b,juice
test_1286c,chocolate
test_1286d,chocolate
test_1287a,chocolate
test_1287b,tea
test_1287c,cereal
test_1287d,candy
test_1288a,corn
test_1288b,milk
test_1288c,juice
test_1288d,cereal
test_1289a,nuts
test_1289b,spices
test_1289c,rice
test_1289d,juice
test_1290a,milk
test_1290b,water
test_1290c,soda
test_1290d,coffee
test_1291a,sugar
test_1291b,spices
test_1291c,fish
test_1291d,candy
test_1292a,tomatosauce
test_1292b,chocolate
test_1292c,nuts
test_1292d,nuts
test_1293a,water
test_1293b,coffee
test_1293c,candy
test_1293d,chocolate
test_1294a,spices
test_1294b,cake
test_1294c,cereal
test_1294d,milk
test_1295a,corn
test_1295b,fish
test_1295c,chips
test_1295d,spices
test_1296a,tomatosauce
test_1296b,tomatosauce
test_1296c,rice
test_1296d,water
test_1297a,flour
test_1297b,oil
test_1297c,honey
test_1297d,jam
test_1298a,milk
test_1298b,fish
test_1298c,juice
test_1298d,cereal
test_1299a,cake
test_1299b,tea
test_1299c,jam
test_1299d,juice
test_1300a,tomatosauce
test_1300b,nuts
test_1300c,water
test_1300d,juice
test_1301a,oil
test_1301b,tea
test_1301c,chips
test_1301d,honey
test_1302a,coffee
test_1302b,juice
test_1302c,jam
test_1302d,coffee
test_1303a,water
test_1303b,water
test_1303c,beans
test_1303d,tea
test_1304a,pasta
test_1304b,tea
test_1304c,soda
test_1304d,coffee
test_1305a,chocolate
test_1305b,pasta
test_1305c,candy
test_1305d,fish
test_1306a,pasta
test_1306b,jam
test_1306c,corn
test_1306d,water
test_1307a,corn
test_1307b,tomatosauce
test_1307c,coffee
test_1307d,candy
test_1308a,flour
test_1308b,candy
test_1308c,cereal
test_1308d,spices
test_1309a,rice
test_1309b,tea
test_1309c,candy
test_1309d,chocolate
test_1310a,juice
test_1310b,jam
test_1310c,jam
test_1310d,jam
test_1311a,tomatosauce
test_1311b,fish
test_1311c,juice
test_1311d,water
test_1312a,corn
test_1312b,fish
test_1312c,tea
test_1312d,sugar
test_1313a,juice
test_1313b,honey
test_1313c,soda
test_1313d,jam
test_1314a,jam
test_1314b,flour
test_1314c,chocolate
test_1314d,cereal
test_1315a,tea
test_1315b,tea
test_1315c,tomatosauce
test_1315d,pasta
test_1316a,coffee
test_1316b,cereal
test_1316c,cereal
test_1316d,chocolate
test_1317a,jam
test_1317b,vinegar
test_1317c,coffee
test_1317d,tea
test_1318a,chocolate
test_1318b,tomatosauce
test_1318c,candy
test_1318d,milk
test_1319a,coffee
test_1319b,tomatosauce
test_1319c,beans
test_1319d,cereal
test_1320a,juice
test_1320b,pasta
test_1320c,jam
test_1320d,cereal
test_1321a,cereal
test_1321b,candy
test_1321c,jam
test_1321d,tomatosauce
test_1322a,corn
test_1322b,soda
test_1322c,tomatosauce
test_1322d,nuts
test_1323a,candy
test_1323b,fish
test_1323c,cereal
test_1323d,candy
test_1324a,juice
test_1324b,cereal
test_1324c,vinegar
test_1324d,beans
test_1325a,water
test_1325b,cereal
test_1325c,cereal
test_1325d,sugar
test_1326a,vinegar
test_1326b,tea
test_1326c,corn
test_1326d,cereal
test_1327a,juice
test_1327b,milk
test_1327c,milk
test_1327d,water
test_1328a,tea
test_1328b,tea
test_1328c,chips
test_1328d,water
test_1329a,coffee
test_1329b,candy
test_1329c,soda
test_1329d,pasta
test_1330a,tea
test_1330b,sugar
test_1330c,nuts
test_1330d,water
test_1331a,chocolate
test_1331b,juice
test_1331c,jam
test_1331d,coffee
test_1332a,nuts
test_1332b,tea
test_1332c,cereal
test_1332d,cereal
test_1333a,fish
test_1333b,tomatosauce
test_1333c,spices
test_1333d,fish
test_1334a,tea
test_1334b,candy
test_1334c,coffee
test_1334d,coffee
test_1335a,juice
test_1335b,soda
test_1335c,nuts
test_1335d,cereal
test_1336a,cereal
test_1336b,jam
test_1336c,tomatosauce
test_1336d,juice
test_1337a,beans
test_1337b,coffee
test_1337c,sugar
test_1337d,spices
test_1338a,spices
test_1338b,flour
test_1338c,honey
test_1338d,fish
test_1339a,rice
test_1339b,juice
test_1339c,beans
test_1339d,cereal
test_1340a,coffee
test_1340b,chocolate
test_1340c,tomatosauce
test_1340d,cake
test_1341a,sugar
test_1341b,chocolate
test_1341c,beans
test_1341d,chocolate
test_1342a,vinegar
test_1342b,chocolate
test_1342c,tomatosauce
test_1342d,vinegar
test_1343a,cereal
test_1343b,cereal
test_1343c,rice
test_1343d,milk
test_1344a,pasta
test_1344b,flour
test_1344c,rice
test_1344d,juice
test_1345a,beans
test_1345b,corn
test_1345c,water
test_1345d,tea
test_1346a,pasta
test_1346b,coffee
test_1346c,jam
test_1346d,candy
test_1347a,candy
test_1347b,honey
test_1347c,fish
test_1347d,cereal
test_1348a,milk
test_1348b,beans
test_1348c,cereal
test_1348d,beans
test_1349a,coffee
test_1349b,cereal
test_1349c,corn
test_1349d,coffee
test_1350a,pasta
test_1350b,flour
test_1350c,spices
test_1350d,water
test_1351a,jam
test_1351b,tomatosauce
test_1351c,tomatosauce
test_1351d,water
test_1352a,milk
test_1352b,water
test_1352c,rice
test_1352d,fish
test_1353a,tea
test_1353b,candy
test_1353c,cake
test_1353d,juice
test_1354a,tomatosauce
test_1354b,tea
test_1354c,oil
test_1354d,sugar
test_1355a,water
test_1355b,juice
test_1355c,juice
test_1355d,coffee
test_1356a,cereal
test_1356b,juice
test_1356c,pasta
test_1356d,rice
test_1357a,cereal
test_1357b,jam
test_1357c,soda
test_1357d,jam
test_1358a,cake
test_1358b,candy
test_1358c,corn
test_1358d,pasta
test_1359a,fish
test_1359b,tomatosauce
test_1359c,soda
test_1359d,sugar
test_1360a,milk
test_1360b,cereal
test_1360c,oil
test_1360d,milk
test_1361a,candy
test_1361b,cereal
test_1361c,juice
test_1361d,nuts
test_1362a,chocolate
test_1362b,honey
test_1362c,spices
test_1362d,jam
test_1363a,vinegar
test_1363b,candy
test_1363c,beans
test_1363d,pasta
test_1364a,cereal
test_1364b,sugar
test_1364c,tea
test_1364d,soda
test_1365a,honey
test_1365b,honey
test_1365c,tea
